BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,66, ,A5, 48 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,$0,6/30/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,70, ,A5, 56 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$425,000",9/22/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,28, ,A1, 1046 ARDEN AVENUE                         ,            ,10312,1,0,1,"8,400","1,872",1925, 1 , A1 ,$0,4/19/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6227,10, ,A2, 117 JEFFERSON BOULEVARD                   ,            ,10312,1,0,1,"5,000","1,096",1965, 1 , A2 ,"$90,413",10/7/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6227,71, ,A1, 944 CARLTON BOULEVARD                     ,            ,10312,1,0,1,"4,125","1,408",1935, 1 , A1 ,"$587,500",9/2/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6232,4, ,A2, 259 JEFFERSON BOULEVARD                   ,            ,10312,1,0,1,"9,500","1,228",1920, 1 , A2 ,"$545,000",10/19/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6232,41, ,A2, 120 RATHBUN AVENUE                        ,            ,10312,1,0,1,"6,000","1,182",1960, 1 , A2 ,$0,12/16/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6232,41, ,A2, 120 RATHBUN AVENUE                        ,            ,10312,1,0,1,"6,000","1,182",1960, 1 , A2 ,"$465,000",5/3/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6245,129, ,A2, 959 ANNADALE ROAD                         ,            ,10312,1,0,1,"7,695","1,848",1960, 1 , A2 ,$0,11/23/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,264, ,A2, 153 NORTH PINE TERRACE                    ,            ,10312,1,0,1,"7,840","1,912",1965, 1 , A2 ,$0,6/25/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,700, ,A1, 77 BENNETT AVENUE                         ,            ,10312,1,0,1,"8,322","2,144",1986, 1 , A1 ,"$820,000",4/5/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6251,12, ,A1, 80 DOWNES AVENUE                          ,            ,10312,1,0,1,"4,000","2,166",1974, 1 , A1 ,"$1,000",6/28/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6251,12, ,A1, 80 DOWNES AVENUE                          ,            ,10312,1,0,1,"4,000","2,166",1974, 1 , A1 ,"$1,000",1/6/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6259,40, ,A2, 100 JEFFERSON BOULEVARD                   ,            ,10312,1,0,1,"4,000","1,300",1955, 1 , A2 ,"$360,500",6/30/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6260,33, ,B2, 204 EDGEGROVE AVENUE                      ,            ,10312,2,0,2,"6,000","2,230",1940, 1 , A2 ,"$370,000",7/29/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6260,33, ,B2, 204 EDGEGROVE AVENUE                      ,            ,10312,2,0,2,"6,000","2,230",1940, 1 , A2 ,$0,7/29/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6260,33, ,B2, 204 EDGEGROVE AVENUE                      ,            ,10312,2,0,2,"6,000","2,230",1940, 1 , A2 ,"$162,750",3/25/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6260,33, ,B2, 204 EDGEGROVE AVENUE                      ,            ,10312,2,0,2,"6,000","2,230",1940, 1 , A2 ,$0,3/25/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6265,12, ,A1, 294 RENSSELAER AVENUE                     ,            ,10312,1,0,1,"4,000","2,592",2000, 1 , A1 ,$0,8/16/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6266,27, ,A1, 278 SHELDON AVENUE                        ,            ,10312,1,0,1,"4,000","1,494",1930, 1 , A1 ,$0,1/7/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6267,5, ,A5, 238 SINCLAIR AVENUE                       ,            ,10312,1,0,1,"2,520","1,824",2002, 1 , A5 ,"$455,000",10/29/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6267,36, ,A1, 346 JEFFERSON BOULEVARD                   ,            ,10312,1,0,1,"6,000","4,160",2008, 1 , A1 ,"$916,425",1/28/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6268,70, ,A2, 231 SINCLAIR AVENUE                       ,            ,10312,1,0,1,"4,200","1,884",1965, 1 , A2 ,$0,12/6/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6268,70, ,A2, 231 SINCLAIR AVENUE                       ,            ,10312,1,0,1,"4,200","1,884",1965, 1 , A2 ,$0,10/11/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6270,37, ,A2, 440 JEFFERSON BOULEVARD                   ,            ,10312,1,0,1,"12,000","2,776",1970, 1 , A2 ,"$300,000",5/6/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6273,18, ,A1, 20 HOLCOMB AVENUE                         ,            ,10312,1,0,1,"8,400","1,428",1989, 1 , A1 ,$0,10/20/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6277,68, ,A1, 338 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"4,000","2,620",1960, 1 , A1 ,"$715,000",3/25/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6278,32, ,A2, 335 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"7,000","2,668",1970, 1 , A2 ,$0,3/30/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6278,35, ,A2, 341 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"8,000","1,388",1950, 1 , A2 ,"$290,725",12/29/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6280,23, ,A1, 390 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"4,080","2,842",1955, 1 , A1 ,$0,8/28/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6281,10, ,A1, 876 DRUMGOOLE ROAD EAST                   ,            ,10312,1,0,1,"4,212","3,480",1974, 1 , A1 ,$0,8/5/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6281,43, ,A1, 393 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"6,000","2,854",1975, 1 , A1 ,"$630,000",5/18/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6298,23, ,A2, 74 RAMONA AVENUE                          ,            ,10312,1,0,1,"4,000","1,932",1975, 1 , A2 ,"$460,000",9/29/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6298,25, ,A2, 70 RAMONA AVENUE                          ,            ,10312,1,0,1,"4,000","1,932",1975, 1 , A2 ,"$515,000",5/12/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6299,15, ,A2, 404 RATHBUN AVENUE                        ,            ,10312,1,0,1,"6,000","1,932",1975, 1 , A2 ,"$495,000",12/14/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6300,19, ,A3, 440 RENSSELAER AVENUE                     ,            ,10312,1,0,1,"13,000","2,957",1970, 1 , A3 ,"$695,000",8/12/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6301,73, ,A2, 476 SHELDON AVENUE                        ,            ,10312,1,0,1,"10,000","1,968",1970, 1 , A2 ,"$237,500",2/2/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6305,92, ,A3, 6 CROWN PLACE                             ,            ,10312,1,0,1,"10,400","3,788",1986, 1 , A3 ,$0,12/3/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6305,92, ,A3, 6 CROWN PLACE                             ,            ,10312,1,0,1,"10,400","3,788",1986, 1 , A3 ,$0,12/3/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6320,73, ,A1, 58 BUFFINGTON AVENUE                      ,            ,10312,1,0,1,"4,000","1,840",1970, 1 , A1 ,$0,3/22/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6320,73, ,A1, 58 BUFFINGTON AVENUE                      ,            ,10312,1,0,1,"4,000","1,840",1970, 1 , A1 ,$0,3/21/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6323,35, ,A1, 190 TENAFLY PLACE                         ,            ,10312,1,0,1,"4,165","1,070",1992, 1 , A1 ,"$525,000",6/10/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6349,1, ,A1, 464 HAROLD AVENUE                         ,            ,10312,1,0,1,"10,126","2,720",1982, 1 , A1 ,"$940,000",6/30/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6352,52, ,A3, 80 BAYVIEW TERRACE                        ,            ,10312,1,0,1,"6,005","7,580",1988, 1 , A3 ,$0,2/3/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6352,52, ,A3, 80 BAYVIEW TERRACE                        ,            ,10312,1,0,1,"6,005","7,580",1988, 1 , A3 ,$0,2/3/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6352,52, ,A3, 80 BAYVIEW TERRACE                        ,            ,10312,1,0,1,"6,005","7,580",1988, 1 , A3 ,$0,2/3/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6361,20, ,A1, 219 KINGHORN STREET                       ,            ,10312,1,0,1,"6,750","2,874",1984, 1 , A1 ,"$725,000",8/2/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6361,56, ,A1, 152 NOEL STREET                           ,            ,10312,1,0,1,"6,440","2,510",1983, 1 , A1 ,"$725,000",3/24/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6363,4, ,A1, 303 HOLDRIDGE AVENUE                      ,            ,10312,1,0,1,"8,480","3,600",1998, 1 , A1 ,"$996,500",7/15/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6364,101, ,A9, 346 HOLDRIDGE AVENUE                      ,            ,10312,1,0,1,"4,225","3,098",1980, 1 , A9 ,$0,12/21/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6369,35, ,A1, 270 KOCH BOULEVARD                        ,            ,10312,1,0,1,"9,900","3,694",1985, 1 , A1 ,"$978,900",9/2/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6370,4, ,A3, 491 BARCLAY AVENUE                        ,            ,10312,1,0,1,"6,180","4,808",1990, 1 , A3 ,"$900,000",6/25/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6373,11, ,A2, 146 FINGAL STREET                         ,            ,10312,1,0,1,"6,000","1,334",1940, 1 , A2 ,$0,4/12/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6378,35, ,A9, 102 TALLMAN STREET                        ,            ,10312,1,0,1,"4,000","3,789",1989, 1 , A9 ,"$725,000",7/29/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6394,9, ,A6, 18 3 COURT                                ,            ,10312,1,0,1,"10,000",715,1950, 1 , A6 ,"$500,000",9/14/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6394,9, ,A6, 18 3 COURT                                ,            ,10312,1,0,1,"10,000",715,1950, 1 , A6 ,$0,6/16/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6406,42, ,A9, 282 NOEL STREET                           ,            ,10312,1,0,1,"8,373","4,000",1987, 1 , A9 ,"$885,000",12/16/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6424,78, ,A1, 27 RAE AVENUE                             ,            ,10312,1,0,1,"10,000","2,104",1975, 1 , A1 ,$0,10/12/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6431,177, ,A1, 375 POILLON AVENUE                        ,            ,10312,1,0,1,"3,420","1,024",1940, 1 , A1 ,$0,8/20/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6441,105, ,A2, 43 DOLE STREET                            ,            ,10312,1,0,1,"12,400","1,320",1955, 1 , A2 ,$0,12/21/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6442,35, ,A1, 263 POILLON AVENUE                        ,            ,10312,1,0,1,"19,000","2,061",1940, 1 , A1 ,"$650,000",7/23/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6452,2, ,A1, 40 ZEPHYR AVENUE                          ,            ,10312,1,0,1,"6,580","1,584",1965, 1 , A1 ,$0,12/10/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6456,37, ,A1, 241 KENWOOD AVENUE                        ,            ,10312,1,0,1,"6,380","7,100",2002, 1 , A1 ,"$930,000",2/4/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6469,99, ,A1, 82 POILLON AVENUE                         ,            ,10312,1,0,1,"13,156","3,552",1997, 1 , A1 ,"$450,000",8/17/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6475,165, ,A3, 545 ARBUTUS AVENUE                        ,            ,10312,1,0,1,"10,100","5,432",1989, 1 , A3 ,$0,1/4/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6475,230, ,A3, 30 NICOLOSI DRIVE                         ,            ,10312,1,0,1,"23,433","5,400",1990, 1 , A3 ,$0,9/3/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6475,230, ,A3, 30 NICOLOSI DRIVE                         ,            ,10312,1,0,1,"23,433","5,400",1990, 1 , A3 ,$0,9/3/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6475,230, ,A3, 30 NICOLOSI DRIVE                         ,            ,10312,1,0,1,"23,433","5,400",1990, 1 , A3 ,$0,6/14/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6499,25, ,A3, 500 JANSEN STREET                         ,            ,10312,1,0,1,"35,000","9,200",1994, 1 , A3 ,$0,2/19/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6511,11, ,A1, 8 RUGGLES STREET                          ,            ,10312,1,0,1,"7,500","1,336",1928, 1 , A1 ,"$420,000",3/3/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6511,104, ,A2, 5192 AMBOY ROAD                           ,            ,10312,1,0,1,"7,240","1,144",1950, 1 , A2 ,"$399,000",10/13/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6523,15, ,A1, 135 ARBUTUS AVENUE                        ,            ,10312,1,0,1,"4,620",770,1945, 1 , A1 ,"$390,000",11/12/2010
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6523,19, ,A1, 125 ARBUTUS AVENUE                        ,            ,10312,1,0,1,"3,450","3,104",2005, 1 , A1 ,"$660,000",12/14/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,5425,9, ,B2, 4678 HYLAN BOULEVARD                      ,            ,10312,2,0,2,"5,742","1,906",1982, 1 , B2 ,$0,8/5/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,4, ,B2, 180 SNEDEN AVENUE                         ,            ,10312,2,0,2,"2,600","2,092",2005, 1 , B2 ,"$490,000",8/1/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,8, ,B2, 188 SNEDEN AVENUE                         ,            ,10312,2,0,2,"2,600","2,092",2005, 1 , B2 ,$0,9/25/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,14, ,B2, 202 SNEDEN AVENUE                         ,            ,10312,2,0,2,"2,600","2,092",2005, 1 , B2 ,$0,12/10/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,71, ,A5, 191 MOSELY AVENUE                         ,            ,10312,1,0,1,"2,665","2,092",2007, 1 , B2 ,"$490,000",6/4/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,71, ,A5, 191 MOSELY AVENUE                         ,            ,10312,1,0,1,"2,665","2,092",2007, 1 , B2 ,$0,1/26/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6212,156, ,B2, 115 JEANNETTE AVENUE                      ,            ,10312,2,0,2,"4,300","2,500",2000, 1 , B2 ,"$599,000",3/5/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6212,156, ,B2, 115 JEANNETTE AVENUE                      ,            ,10312,2,0,2,"4,300","2,500",2000, 1 , B2 ,$0,3/5/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6233,68, ,B2, 163 RATHBUN AVENUE                        ,            ,10312,2,0,2,"4,000","2,570",2006, 1 , B2 ,"$600,000",6/16/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6237,33, ,B2, 192 VINELAND AVENUE                       ,            ,10312,2,0,2,"4,000","2,950",2000, 1 , B2 ,"$705,000",10/29/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6249,247, ,B2, 132 NORTH PINE TERRACE                    ,            ,10312,2,0,2,"4,000","2,008",1965, 1 , B2 ,"$76,000",4/5/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6250,16, ,B2, 126 BENNETT AVENUE                        ,            ,10312,2,0,2,"4,242","1,952",1970, 1 , B2 ,"$488,500",12/10/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6250,16, ,B2, 126 BENNETT AVENUE                        ,            ,10312,2,0,2,"4,242","1,952",1970, 1 , B2 ,$0,1/12/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6252,59, ,B2, 33 DOWNES AVENUE                          ,            ,10312,2,0,2,"3,000","1,480",1986, 1 , B2 ,"$400,000",4/2/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6252,81, ,B2, 77 DOWNES AVENUE                          ,            ,10312,2,0,2,"3,000","1,320",1984, 1 , B2 ,$0,1/26/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6260,58, ,B2, 241 DETROIT AVENUE                        ,            ,10312,2,0,2,"4,000","3,083",1990, 1 , B2 ,"$599,000",10/29/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6266,11, ,B2, 310 SHELDON AVENUE                        ,            ,10312,2,0,2,"4,000","2,150",2010, 1 , B2 ,"$750,000",12/13/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6270,5, ,B1, 334 CROWN AVENUE                          ,            ,10312,2,0,2,"4,000","2,080",1975, 1 , B1 ,$0,9/1/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6270,7, ,B1, 330 CROWN AVENUE                          ,            ,10312,2,0,2,"6,000","2,324",1975, 1 , B1 ,$0,9/1/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6270,72, ,B2, 315 VINELAND AVENUE                       ,            ,10312,2,0,2,"4,000","2,720",1970, 1 , B2 ,$0,1/22/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6278,22, ,A1, 315 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"4,000","2,500",1975, 1 , B2 ,$0,1/25/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6296,5, ,B1, 488 IONIA AVENUE                          ,            ,10312,2,0,2,"7,000","2,560",1970, 1 , B1 ,"$845,000",6/28/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6297,23, ,B2, 436 LAMONT AVENUE                         ,            ,10312,2,0,2,"4,000","2,170",1970, 1 , B2 ,"$550,000",6/23/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6301,3, ,B2, 462 SHELDON AVENUE                        ,            ,10312,2,0,2,"12,000","5,065",1999, 1 , B2 ,$0,10/29/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6305,114, ,B1, 375 VINELAND AVENUE                       ,            ,10312,2,0,2,"10,000","3,976",1986, 1 , B1 ,"$566,666",12/21/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6305,124, ,B1, 395 VINELAND AVENUE                       ,            ,10312,2,0,2,"10,000","4,688",1986, 1 , B1 ,"$900,000",11/3/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6321,34, ,B2, 5223 AMBOY ROAD                           ,            ,10312,2,0,2,"18,442","3,288",1899, 1 , B2 ,$0,11/12/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6323,22, ,B2, AMBOY ROAD                                ,            ,10312,2,0,2,"5,144","2,170",2010, 1 , B2 ,"$570,000",8/11/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6349,38, ,A1, 115 BENNETT PLACE                         ,            ,10312,1,0,1,"9,960","5,400",1985, 1 , B2 ,$0,11/17/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6350,7, ,B2, 106 BENNETT PLACE                         ,            ,10312,2,0,2,"8,000","4,208",1985, 1 , B2 ,$0,9/14/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6350,45, ,B1, 465 HOLDRIDGE AVENUE                      ,            ,10312,2,0,2,"10,003","5,192",1990, 1 , B1 ,"$1,210,000",1/8/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6352,25, ,B2, 133 PEARE PLACE                           ,            ,10312,2,0,2,"10,000","3,604",1984, 1 , B2 ,$0,7/23/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6353,3, ,B2, 4796 HYLAN BOULEVARD                      ,            ,10312,2,0,2,"4,003","2,850",2006, 1 , B2 ,"$680,000",8/27/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6359,5, ,B2, 65 RYAN PLACE                             ,            ,10312,2,0,2,"4,000","2,364",1984, 1 , B2 ,$10,9/24/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6360,25, ,B2, 591 BARCLAY AVENUE                        ,            ,10312,2,0,2,"10,004","2,592",1978, 1 , B2 ,$0,3/11/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6373,23, ,B2, 4782 AMBOY ROAD                           ,            ,10312,2,0,2,"19,617","9,050",2000, 1 , B2 ,"$980,000",12/14/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6403,12, ,B2, 351 KINGHORN STREET                       ,            ,10312,2,0,2,"4,000","3,200",2001, 1 , B2 ,"$650,000",2/23/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6424,44, ,B2, 292 BARCLAY AVENUE                        ,            ,10312,2,0,2,"4,000","1,649",1975, 1 , B2 ,$0,11/10/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6442,134, ,B2, 37 NEWTON STREET                          ,            ,10312,2,0,2,"7,550","4,741",1960, 1 , B2 ,"$999,000",4/7/2010
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6453,13, ,B2, 446 POILLON AVENUE                        ,            ,10312,2,0,2,"10,020","3,970",1997, 1 , B2 ,"$1,075,000",10/29/2010
